V1,V2,V3
-85.8744993324433,30,-32.1900100708008
-85.807743658211,30,-29.3500118255615
-85.7409879839786,30,-26.8900108337402
-85.6742323097463,30,-23.6500110626221
-85.607476635514,30,-22.2200107574463
-85.5407209612817,30,-14.8496398925781
-85.4739652870494,30,-2.71964025497437
-85.4072096128171,30,1.32035970687866
-85.3404539385848,30,3.61035966873169
-85.2736982643525,30,4.40035963058472
-85.2069425901202,30,5.75035953521729
-85.1401869158879,30,5.83035945892334
-85.0734312416555,30,3.44035959243774
-85.0066755674232,30,2.10283517837524
-84.9399198931909,30,7.44283533096313
-84.8731642189586,30,8.49283504486084
-84.8064085447263,30,9.11283493041992
-84.739652870494,30,6.47283506393433
-84.6728971962617,30,5.51283502578735
-84.6061415220294,30,5.14283514022827
-84.5393858477971,30,3.46283531188965
-84.4726301735648,30,4.46687793731689
-84.4058744993324,30,2.55687808990479
-84.3391188251001,30,0.226878121495247
-84.2723631508678,30,-3.75312185287476
-84.2056074766355,30,-5.71312189102173
-84.1388518024032,30,-6.14312171936035
-84.0720961281709,30,-6.99312210083008
-84.0053404539386,30,-4.84312200546265
-83.9385847797063,30,-3.08559441566467
-83.871829105474,30,-2.54559421539307
-83.8050734312417,30,-1.52559435367584
-83.7383177570094,30,-0.385594338178635
-83.671562082777,30,2.68440556526184
-83.6048064085447,30,9.22440528869629
-83.5380507343124,30,12.2144060134888
-83.4712950600801,30,14.9344053268433
-83.4045393858478,30,17.4490051269531
-83.3377837116155,30,18.5890045166016
-83.2710280373832,30,20.4290046691895
-83.2042723631509,30,20.539005279541
-83.1375166889186,30,21.7390041351318
-83.0707610146863,30,21.4890041351318
-83.0040053404539,30,18.0790042877197
-82.9372496662216,30,12.3590040206909
-82.8704939919893,30,13.2700452804565
-82.803738317757,30,16.6500453948975
-82.7369826435247,30,15.9300451278687
-82.6702269692924,30,26.1100463867188
-82.6034712950601,30,33.4700469970703
-82.5367156208278,30,31.8300457000732
-82.4699599465955,30,34.2000465393066
-82.4032042723632,30,39.1700439453125
-82.3364485981308,30,31.5662059783936
-82.2696929238985,30,36.6062049865723
-82.2029372496662,30,44.0262069702148
-82.1361815754339,30,43.3762054443359
-82.0694259012016,30,48.9962043762207
-82.0026702269693,30,63.5262069702148
-81.935914552737,30,48.6062049865723
-81.8691588785047,30,29.036205291748
-81.8024032042724,30,24.7749443054199
-81.7356475300401,30,27.3049430847168
-81.6688918558077,30,14.684944152832
-81.6021361815754,30,0.104943811893463
-81.5353805073431,30,0.724943816661835
-81.4686248331108,30,6.19494390487671
-81.4018691588785,30,8.90494346618652
-81.3351134846462,30,6.59494400024414
-81.2683578104139,30,-7.5710883140564
-81.2016021361816,30,-17.541088104248
-81.1348464619493,30,-17.9310874938965
-81.068090787717,30,-19.0610885620117
-81.0013351134847,30,-21.7710876464844
-80.9345794392523,30,-22.9010887145996
-80.86782376502,30,-25.9310874938965
-80.8010680907877,30,-27.5710887908936
-80.7343124165554,30,-31.0699996948242
-80.6675567423231,30,-33.7799987792969
-80.6008010680908,30,-35.7000007629395
-80.5340453938585,30,-38.4500007629395
-80.4672897196262,30,-40.3499984741211
-80.4005340453939,30,-42.6399993896484
-80.3337783711615,30,-45.6700019836426
-80.2670226969292,30,-54.5800018310547
-80.2002670226969,30,-153.027572631836
-80.1335113484646,30,-308.607574462891
-80.0667556742323,30,-396.817565917969
-80,30,-459.797576904297
-130,29.9331848552339,-4488.1669921875
-129.933244325768,29.9331848552339,-4451.72705078125
-129.866488651535,29.9331848552339,-4545.42822265625
-129.799732977303,29.9331848552339,-4715.30810546875
